datetime,time,record_id,air_temp_C,solar_radiation_Wm2,drywet1_temp_C,drywet2_temp_C,soil_moisture_VWC,soil_temp_C,soil_EC_uScm
9/6/2025,11:00:00,2655,39.61,465.1,27.23,33.54,0.412,35.41,160.5
9/6/2025,11:10:00,2656,39.47,491.9,27.59,33.95,0.371,35.73,161.2
9/6/2025,11:20:00,2657,39.34,637.6,27.54,33.8,0.45,35.63,162.4
9/6/2025,11:30:00,2658,39.32,645.4,27.39,33.21,0.391,35.72,163.2
9/6/2025,11:40:00,2659,39.15,666.2,27.3,33.17,0.489,35.45,164.9
9/6/2025,11:50:00,2660,39.13,695.3,27.55,33.72,0.41,35.43,165.3
9/6/2025,12:00:00,2661,39.31,708.1,27.85,34.55,0.429,35.56,166.1
9/6/2025,12:10:00,2662,39.67,695.2,27.95,34.52,NAN,35.87,183
9/6/2025,12:20:00,2663,39.95,729.9,27.64,34.01,0.414,36.38,175.4
9/6/2025,12:30:00,2664,40.09,770.5,27.8,34.31,0.389,36.54,170.2
9/6/2025,12:40:00,2665,40.14,772.1,27.75,34.2,0.448,35.99,169.7
9/6/2025,12:50:00,2666,40.12,741.1,27.64,33.9,0.369,36.6,170.4
9/6/2025,13:00:00,2667,39.91,767.4,26.97,33.03,0.388,36.53,171.5
9/6/2025,13:10:00,2668,39.52,789.6,26.6,32.4,0.329,36.47,172.2
9/6/2025,13:20:00,2669,38.83,779.7,26.68,32.82,0.368,36.3,173.1
9/6/2025,13:30:00,2670,38.34,752.8,27.02,33.68,0.427,36.28,173.6
9/6/2025,13:40:00,2671,38.04,729.9,27.21,33.7,0.407,36.3,174.3
9/6/2025,13:50:00,2672,37.81,684.8,27.26,33.77,0.427,36.3,175.1
9/6/2025,14:00:00,2673,37.63,647.5,27.02,33.27,0.427,36.27,175.7
9/6/2025,14:10:00,2674,37.4,520.7,26.83,32.63,0.407,36.03,176.9
9/6/2025,14:20:00,2675,37.06,640.1,26.67,32.46,0.407,35.75,178
9/6/2025,14:30:00,2676,36.74,455.2,26.59,32.38,0.368,35.46,179.1
9/6/2025,14:40:00,2677,36.36,160.9,26.51,31.92,0.387,35.02,180.7
9/6/2025,14:50:00,2678,35.88,77.61,26.35,31.78,0.447,33.94,181.8
9/6/2025,15:00:00,2679,35.52,68.28,26.22,31.57,0.388,34.06,182.2
9/6/2025,15:10:00,2680,35.13,71.4,26.15,31.3,0.422,33.65,191.4
9/6/2025,15:20:00,2681,34.77,76.35,26.04,31.22,0.416,33.32,179.6
9/6/2025,15:30:00,2682,34.48,88.9,26.1,31.34,0.411,33.18,175.1
9/6/2025,15:40:00,2683,34.26,95.7,26.04,31.11,0.411,33.03,174.6
9/6/2025,15:50:00,2684,34.04,76.21,25.79,30.54,0.391,32.84,174.8
9/6/2025,16:00:00,2685,33.66,152.7,25.4,30.21,0.391,32.64,175.1
9/6/2025,16:10:00,2686,33.4,141.2,25.64,30.84,0.411,32.52,175
9/6/2025,16:20:00,2687,33.34,92.9,25.73,30.89,0.411,32.36,175.2
9/6/2025,16:30:00,2688,33.25,60.63,25.65,30.54,0.451,32.18,175.3
9/6/2025,16:40:00,2689,33.14,67.5,25.37,30.43,0.431,32,175.2
9/6/2025,16:50:00,2690,33.04,54.36,25.14,29.78,0.451,31.8,175.5
9/6/2025,17:00:00,2691,32.92,66.44,25.09,29.68,0.412,31.6,175.4
9/6/2025,17:10:00,2692,32.77,41.79,24.86,29.42,0.432,31.44,175.5
9/6/2025,17:20:00,2693,32.6,58.02,24.81,29.31,0.373,31.26,175.3
9/6/2025,17:30:00,2694,32.41,26.93,24.78,29.1,0.452,31.08,175.5
9/6/2025,17:40:00,2695,32.25,17.9,24.41,28.71,0.353,30.88,175.2
9/6/2025,17:50:00,2696,32.04,8.99,24.41,28.5,0.432,30.67,175.1
9/6/2025,18:00:00,2697,31.82,4.201,24.41,28.46,0.353,30.46,175.1
9/6/2025,18:10:00,2698,31.64,1.4,24.36,28.33,0.393,30.27,175
9/6/2025,18:20:00,2699,31.42,0.36,24.22,28.2,0.393,30.11,174.4
9/6/2025,18:30:00,2700,31.24,0.063,24.27,28.02,0.453,29.95,174.4
9/6/2025,18:40:00,2701,31.13,0.056,24.24,28.06,0.453,29.85,174.2
9/6/2025,18:50:00,2702,31.02,0.023,24.23,28.07,0.374,29.73,174
9/6/2025,19:00:00,2703,30.9,0.017,24,27.89,0.414,29.63,173.2
9/6/2025,19:10:00,2704,30.82,0.007,24.17,27.91,0.394,29.51,173.1
9/6/2025,19:20:00,2705,30.72,0.036,23.95,27.77,0.454,29.4,172.8
9/6/2025,19:30:00,2706,30.63,0.02,23.88,27.59,0.434,29.27,172.5
9/6/2025,19:40:00,2707,30.57,0.003,23.88,27.55,0.355,29.17,172.4
9/6/2025,19:50:00,2708,30.51,0,23.84,27.57,0.415,29.08,171.8
9/6/2025,20:00:00,2709,30.45,0,23.84,27.53,0.395,28.98,171.6
9/6/2025,20:10:00,2710,30.37,0.003,23.77,27.56,0.376,28.88,171.1
9/6/2025,20:20:00,2711,30.3,0.01,23.84,27.67,0.435,28.8,171
9/6/2025,20:30:00,2712,30.27,0.01,23.81,27.61,0.435,28.7,170.5
9/6/2025,20:40:00,2713,30.21,0.013,23.73,27.57,0.396,28.62,169.8
9/6/2025,20:50:00,2714,30.17,0.003,23.51,27.34,0.436,28.54,169.4
9/6/2025,21:00:00,2715,30.15,0.007,23.24,27.11,0.456,28.44,169.7
9/6/2025,21:10:00,2716,30.11,0.003,23.22,26.85,0.376,28.31,169.2
9/6/2025,21:20:00,2717,30.09,0,23.22,26.62,0.476,28.18,168.9
9/6/2025,21:30:00,2718,30.03,0,23.15,26.56,0.396,28.07,168.4
9/6/2025,21:40:00,2719,29.97,0,23.08,26.33,0.397,27.49,168.6
9/6/2025,21:50:00,2720,29.89,0,23.04,26.26,0.397,27.85,168.3
9/6/2025,22:00:00,2721,29.82,0.003,22.92,26.11,0.437,27.73,168.1
9/6/2025,22:10:00,2722,29.75,0,22.8,25.89,0.417,27.62,167.6
9/6/2025,22:20:00,2723,29.67,0,22.7,25.7,0.417,27.48,167.3
9/6/2025,22:30:00,2724,29.55,0.003,22.58,25.47,0.417,27.35,167.1
9/6/2025,22:40:00,2725,29.4,0,22.33,25.28,0.378,27.23,167.2
9/6/2025,22:50:00,2726,29.28,0.007,22.39,25.29,0.497,27.13,166.6
9/6/2025,23:00:00,2727,29.16,0,22.55,25.37,0.457,27.02,166
9/6/2025,23:10:00,2728,29.04,0,22.3,25.01,0.418,26.93,165.8
9/6/2025,23:20:00,2729,28.91,0,22.14,24.89,0.378,26.79,165.8
9/6/2025,23:30:00,2730,28.78,0.003,22.22,24.9,0.438,26.68,165.3
9/6/2025,23:40:00,2731,28.66,0.003,22.14,24.77,0.478,26.58,165.4
9/6/2025,23:50:00,2732,28.55,0,22.12,24.82,0.478,26.49,164.8
9/7/2025,0:00:00,2733,28.46,0,22.18,24.92,0.438,26.4,164.6
9/7/2025,0:10:00,2734,28.41,0,22.22,24.94,0.418,26.34,164
9/7/2025,0:20:00,2735,28.37,0,22.21,24.85,0.439,26.3,163.8
9/7/2025,0:30:00,2736,28.33,0,22.03,24.69,0.498,26.21,163.3
9/7/2025,0:40:00,2737,28.28,0,22.28,24.86,0.419,26.14,163
9/7/2025,0:50:00,2738,28.22,0,22.05,24.55,0.419,26.08,162.8
9/7/2025,1:00:00,2739,28.15,0,21.82,24.37,0.419,25.98,162.4
9/7/2025,1:10:00,2740,28.09,0.003,21.69,24.2,0.459,25.89,162.1
9/7/2025,1:20:00,2741,28.04,0,21.86,24.46,0.439,25.8,161.9
9/7/2025,1:30:00,2742,27.99,0,21.73,24.44,0.439,25.41,161.9
9/7/2025,1:40:00,2743,27.93,0.003,21.63,24.22,0.439,25.68,161.1
9/7/2025,1:50:00,2744,27.89,0,21.41,23.98,0.459,25.58,161
9/7/2025,2:00:00,2745,27.82,0,21.39,23.93,0.44,25.47,160.6
9/7/2025,2:10:00,2746,27.75,0,21.76,24.27,0.42,24.98,160.1
9/7/2025,2:20:00,2747,27.71,0,22.05,24.51,0.4,25.35,159.9
9/7/2025,2:30:00,2748,27.69,0,22.06,24.56,0.44,25.38,159.1
9/7/2025,2:40:00,2749,27.72,0,22.12,24.67,0.42,25.37,158.8
9/7/2025,2:50:00,2750,27.75,0,22.1,24.56,0.44,25.3,158.7
9/7/2025,3:00:00,2751,27.76,0,21.86,24.22,0.5,25.3,158.4
9/7/2025,3:10:00,2752,27.73,0,21.71,24.01,0.44,24.79,157.6
9/7/2025,3:20:00,2753,27.68,0.003,21.7,23.86,0.42,25.13,157.8
9/7/2025,3:30:00,2754,27.64,0,21.77,24.03,0.4,25.07,157.7
9/7/2025,3:40:00,2755,27.58,0,21.85,24.2,0.44,25,157.6
9/7/2025,3:50:00,2756,27.56,0,21.87,24.23,0.46,25,157
9/7/2025,4:00:00,2757,27.53,0.043,21.69,23.99,0.5,24.96,156.7
9/7/2025,4:10:00,2758,27.51,0,21.55,23.81,0.501,24.89,156.5
9/7/2025,4:20:00,2759,27.45,0,21.66,23.86,0.441,24.8,156.5
9/7/2025,4:30:00,2760,27.4,0,21.6,23.8,0.361,24.76,156.2
9/7/2025,4:40:00,2761,27.34,0,21.52,23.65,0.441,24.7,156.1
9/7/2025,4:50:00,2762,27.28,0,21.63,23.81,0.401,24.64,155.6
9/7/2025,5:00:00,2763,27.23,0,21.73,23.96,0.421,24.6,155.1
9/7/2025,5:10:00,2764,27.2,0.258,21.5,23.69,0.441,24.6,155
9/7/2025,5:20:00,2765,27.19,1.263,21.45,23.57,0.441,24.5,155
9/7/2025,5:30:00,2766,27.17,3.507,21.43,23.61,0.401,24.5,154.4
9/7/2025,5:40:00,2767,27.14,7.048,21.48,23.62,0.381,24.46,154.5
9/7/2025,5:50:00,2768,27.12,9.69,21.33,23.47,0.435,24.03,164.2
9/7/2025,6:00:00,2769,27.09,13.53,21.43,23.53,0.429,24.4,162.4
9/7/2025,6:10:00,2770,27.09,18.03,21.46,23.6,0.464,24.51,158.4
9/7/2025,6:20:00,2771,27.1,26.53,21.46,23.71,0.403,24.6,157.2
9/7/2025,6:30:00,2772,27.2,33.9,22.13,24.52,0.403,24.69,156.6
9/7/2025,6:40:00,2773,27.35,39.11,22.43,25.06,0.443,24.79,155.9
9/7/2025,6:50:00,2774,27.55,45.39,22.82,25.7,0.443,24.94,154.9
9/7/2025,7:00:00,2775,27.81,52.91,23.33,26.54,0.443,25.06,154.4
9/7/2025,7:10:00,2776,28.14,67.01,23.52,26.81,0.423,25.25,153.4
9/7/2025,7:20:00,2777,28.53,143,23.76,27.41,0.463,25.45,153
9/7/2025,7:30:00,2778,29.03,180.5,24.11,28.14,0.463,25.77,152.7
9/7/2025,7:40:00,2779,29.6,146.3,24.24,28.41,0.363,26.16,151.5
9/7/2025,7:50:00,2780,30.12,139.6,24.24,28.5,0.482,26.44,151.2
9/7/2025,8:00:00,2781,30.51,92.1,23.95,28.1,0.423,26.6,163
9/7/2025,8:10:00,2782,30.61,65.9,23.65,27.6,0.477,26.31,185.4
9/7/2025,8:20:00,2783,30.57,106.4,23.45,27.82,0.356,25.67,187.2
9/7/2025,8:30:00,2784,30.53,124.8,23.35,27.83,0.396,26.12,188.1
9/7/2025,8:40:00,2785,30.86,278.1,24.39,29.77,0.336,26.61,187.3
9/7/2025,8:50:00,2786,31.63,267.7,24.77,30.7,0.415,27.48,185.7
9/7/2025,9:00:00,2787,32.57,734.4,24.78,30.84,0.454,28.22,184.8
9/7/2025,9:10:00,2788,33.61,269.6,24.53,30.76,0.424,29.13,229.7
9/7/2025,9:20:00,2789,34.51,332.4,25.15,31.52,0.353,30.63,230.2
9/7/2025,9:30:00,2790,35.16,356.6,24.95,31.29,0.348,31.12,220.7
9/7/2025,9:40:00,2791,35.61,448,25.41,32.23,0.366,31.55,218.2
9/7/2025,9:50:00,2792,36.26,379.8,25.44,32.13,NAN,31.48,216.9
9/7/2025,10:00:00,2793,36.55,445.3,25.29,32.15,0.386,31.47,216.5
9/7/2025,10:10:00,2794,36.88,223.6,25.11,31.87,0.405,31.7,215.8
9/7/2025,10:20:00,2795,36.99,446.5,25.81,33.08,0.425,32.63,215.9
9/7/2025,10:30:00,2796,37.44,382.4,25.89,33.3,0.385,33.12,214.2
9/7/2025,10:40:00,2797,37.72,244.6,25.39,32.79,0.365,32.68,213.9
9/7/2025,10:50:00,2798,37.82,447.4,25.46,32.71,0.405,32.47,214
9/7/2025,11:00:00,2799,37.78,501.7,25.47,32.69,0.365,31.15,212.7
9/7/2025,11:10:00,2800,37.86,516,25.69,33.09,0.404,33.97,210.8
9/7/2025,11:20:00,2801,37.98,634.7,25.67,33.14,0.345,34.06,211.1
9/7/2025,11:30:00,2802,38.13,643.2,25.78,33.44,0.404,33.68,210.4
9/7/2025,11:40:00,2803,38.32,673.1,25.81,33.46,0.443,34.2,211.3
9/7/2025,11:50:00,2804,38.56,676.9,25.91,33.35,0.365,34.23,211.1
9/7/2025,12:00:00,2805,38.65,698,25.72,33.19,0.345,33.06,211.3
9/7/2025,12:10:00,2806,38.69,714.6,25.79,32.99,0.418,33.73,217.8
9/7/2025,12:20:00,2807,38.77,728.8,25.85,33.14,0.431,34.79,197.7
9/7/2025,12:30:00,2808,38.84,756.2,25.88,33.01,0.406,35.04,191.8
9/7/2025,12:40:00,2809,38.86,772.5,25.79,33.2,0.445,35.16,190.8
9/7/2025,12:50:00,2810,38.86,736.1,25.43,32.9,0.425,35.2,190.6
9/7/2025,13:00:00,2811,38.72,774.3,25.08,32.84,0.444,34.51,191.3
9/7/2025,13:10:00,2812,38.57,766.4,24.8,32.65,0.464,35.15,191.4
9/7/2025,13:20:00,2813,38.19,757.8,24.48,32.16,0.464,35.2,191.7
9/7/2025,13:30:00,2814,37.69,734.9,24.95,32.27,0.405,35.1,191.8
9/7/2025,13:40:00,2815,37.25,710.7,24.77,31.66,0.464,35.03,192.6
9/7/2025,13:50:00,2816,36.71,674.5,25.04,31.82,0.444,34.84,193.2
9/7/2025,14:00:00,2817,36.28,652.4,24.89,31.51,0.444,34.69,194.1
9/7/2025,14:10:00,2818,35.92,503.5,25.06,31.71,0.444,34.49,194.6
9/7/2025,14:20:00,2819,35.64,638.7,24.9,31.56,0.464,34.28,195.2
9/7/2025,14:30:00,2820,35.45,431.7,24.64,31.14,0.405,34.09,196
9/7/2025,14:40:00,2821,35.12,229.1,24.46,31.14,0.444,33.65,197.2
9/7/2025,14:50:00,2822,34.78,79.32,24.1,30.78,0.445,33.18,198.6
9/7/2025,15:00:00,2823,34.4,74.31,24.06,30.6,0.445,32.69,199
9/7/2025,15:10:00,2824,34.05,62.29,24.32,30.9,0.341,32.27,204.5
9/7/2025,15:20:00,2825,33.82,72.04,24.57,30.87,0.455,32,189.5
9/7/2025,15:30:00,2826,33.6,78.34,24.58,30.58,0.371,31.99,185.1
9/7/2025,15:40:00,2827,33.37,80.1,24.47,30.28,0.39,31.86,184
9/7/2025,15:50:00,2828,33.17,67.1,24.46,30.09,0.371,31.68,184.5
9/7/2025,16:00:00,2829,32.99,89.9,24.53,29.97,0.391,31.59,184.4
9/7/2025,16:10:00,2830,32.82,94.8,24.41,29.77,0.45,31.45,183.9
9/7/2025,16:20:00,2831,32.62,84.7,24.49,29.66,0.411,31.26,184.1
9/7/2025,16:30:00,2832,32.5,62.78,24.61,29.72,0.411,31.1,184.1
9/7/2025,16:40:00,2833,32.4,72.76,24.55,29.47,NAN,30.44,183.6
9/7/2025,16:50:00,2834,32.28,72.24,24.54,29.26,0.411,30.84,183.9
9/7/2025,17:00:00,2835,32.2,56.55,24.54,29.21,0.451,30.67,183.7
9/7/2025,17:10:00,2836,32.14,80,24.59,29.19,0.411,30.6,182.9
9/7/2025,17:20:00,2837,32.02,79.29,24.22,28.91,0.392,30.52,182.6
9/7/2025,17:30:00,2838,31.85,34.6,23.88,28.66,0.451,30.34,182.3
9/7/2025,17:40:00,2839,31.61,19.35,23.51,28.38,0.372,30.1,182.5
9/7/2025,17:50:00,2840,31.42,9.42,23.5,28.34,0.392,29.89,182.4
9/7/2025,18:00:00,2841,31.2,3.62,23.29,28.01,0.412,29.69,182.2
9/7/2025,18:10:00,2842,31,1.186,23.26,27.97,0.333,29.49,181.7
9/7/2025,18:20:00,2843,30.83,0.215,23.12,27.75,0.353,29.33,181.3
9/7/2025,18:30:00,2844,30.67,0.003,23.2,27.71,0.334,29.16,181.3
9/7/2025,18:40:00,2845,30.52,0,23.13,27.63,0.473,29.02,180.8
9/7/2025,18:50:00,2846,30.41,0,23.09,27.6,0.433,28.88,180.6
9/7/2025,19:00:00,2847,30.29,0,23.18,27.52,0.374,28.77,180.1
9/7/2025,19:10:00,2848,30.19,0,23.2,27.54,0.394,28.66,179.5
9/7/2025,19:20:00,2849,30.11,0,23.21,27.46,0.434,28.57,178.8
9/7/2025,19:30:00,2850,30.07,0,23.12,27.43,0.394,28.49,178.4
9/7/2025,19:40:00,2851,30,0,23.04,27.37,0.434,28.39,177.7
9/7/2025,19:50:00,2852,29.93,0.003,23.11,27.36,NAN,28.29,177.3
9/7/2025,20:00:00,2853,29.88,0,23.04,27.17,0.415,28.2,176.9
9/7/2025,20:10:00,2854,29.85,0.003,23.09,27.26,0.435,28.1,176.4
9/7/2025,20:20:00,2855,29.78,0.003,23.04,27.14,0.356,28.02,176.1
9/7/2025,20:30:00,2856,29.75,0,22.89,26.93,0.435,27.94,175.6
9/7/2025,20:40:00,2857,29.71,0,22.84,27.12,0.376,27.84,175.1
9/7/2025,20:50:00,2858,29.72,0.003,22.69,26.78,0.356,27.77,174.9
9/7/2025,21:00:00,2859,29.72,0.003,22.42,26.41,NAN,27.66,174.5
9/7/2025,21:10:00,2860,29.67,0.003,22.32,26.48,0.396,27.07,174
9/7/2025,21:20:00,2861,29.61,0.003,22.3,26.42,0.436,27.42,173.8
9/7/2025,21:30:00,2862,29.56,0.023,22.18,26.1,0.356,27.3,173.5
9/7/2025,21:40:00,2863,29.52,0.003,22.18,25.95,0.337,27.2,172.9
9/7/2025,21:50:00,2864,29.44,0.026,22.13,25.77,0.456,27.09,172.6
9/7/2025,22:00:00,2865,29.36,0.017,21.91,25.46,0.397,26.97,172.1
9/7/2025,22:10:00,2866,29.26,0.017,21.65,25.23,0.417,26.85,171.9
9/7/2025,22:20:00,2867,29.14,0.033,21.5,25.08,0.397,26.72,171.4
9/7/2025,22:30:00,2868,29.03,0.03,21.5,25.16,0.377,26.58,170.9
9/7/2025,22:40:00,2869,28.93,0.003,21.52,25.15,0.477,26.48,170.7
9/7/2025,22:50:00,2870,28.84,0.026,21.79,25.49,0.417,26.4,170.6
9/7/2025,23:00:00,2871,28.78,0.01,21.77,25.45,0.378,26.4,169.9
9/7/2025,23:10:00,2872,28.74,0.007,21.63,25.24,0.398,26.32,169.5
9/7/2025,23:20:00,2873,28.69,0.01,21.57,25.09,0.477,26.25,169.1
9/7/2025,23:30:00,2874,28.62,0.03,21.39,24.8,0.398,26.14,168.6
9/7/2025,23:40:00,2875,28.54,0.026,21.32,24.72,0.378,26.04,168.4
9/7/2025,23:50:00,2876,28.46,0.03,21.25,24.85,0.398,25.94,168.1
9/8/2025,0:00:00,2877,28.39,0.04,21.11,24.67,0.398,25.86,167.9
9/8/2025,0:10:00,2878,28.3,0.02,20.97,24.43,0.378,25.76,167.4
9/8/2025,0:20:00,2879,28.19,0.043,20.56,23.93,0.418,25.65,167
9/8/2025,0:30:00,2880,28.04,0.043,20.33,23.64,0.439,25.5,166.7
9/8/2025,0:40:00,2881,27.89,0.017,19.98,23.32,0.419,25.34,166.6
9/8/2025,0:50:00,2882,27.72,0.03,20.03,23.32,0.399,25.16,166.4
9/8/2025,1:00:00,2883,27.57,0.043,20.18,23.44,0.379,25.05,166.1
9/8/2025,1:10:00,2884,27.42,0.03,20.03,23.19,0.399,24.94,165.8
9/8/2025,1:20:00,2885,27.29,0.036,20.1,23.2,0.419,24.84,165.2
9/8/2025,1:30:00,2886,27.18,0.063,20.19,23.25,0.379,24.73,165
9/8/2025,1:40:00,2887,27.07,0.069,20.4,23.32,0.459,24.69,164.4
9/8/2025,1:50:00,2888,26.98,0.069,20.66,23.49,0.439,24.6,164.1
9/8/2025,2:00:00,2889,26.96,0.053,20.72,23.58,0.46,24.6,163.6
9/8/2025,2:10:00,2890,26.94,0.02,20.64,23.42,0.46,24.5,162.7
9/8/2025,2:20:00,2891,26.9,0,20.44,23.23,0.44,24.48,162.7
9/8/2025,2:30:00,2892,26.87,0,20.75,23.52,0.42,24.4,162.6
9/8/2025,2:40:00,2893,26.85,0,20.77,23.48,0.46,24.4,162.1
9/8/2025,2:50:00,2894,26.84,0,20.53,23.22,0.44,24.32,161.5
9/8/2025,3:00:00,2895,26.8,0,20.7,23.45,0.42,23.87,161.4
9/8/2025,3:10:00,2896,26.76,0,20.76,23.57,0.381,24.2,160.9
9/8/2025,3:20:00,2897,26.74,0,20.66,23.46,0.46,24.2,160.6
9/8/2025,3:30:00,2898,26.75,0,20.49,23.26,0.401,24.13,160.2
9/8/2025,3:40:00,2899,26.74,0,20.46,23.18,0.381,24.1,159.8
9/8/2025,3:50:00,2900,26.7,0,20.39,23.12,0.381,24.04,159.6
9/8/2025,4:00:00,2901,26.65,0,20.41,23.21,0.461,24,159.5
9/8/2025,4:10:00,2902,26.62,0,20.64,23.47,0.401,23.92,158.9
9/8/2025,4:20:00,2903,26.61,0,20.69,23.59,0.421,23.9,158.4
9/8/2025,4:30:00,2904,26.6,0,20.73,23.65,0.361,23.9,157.8
9/8/2025,4:40:00,2905,26.62,0,20.73,23.66,0.441,23.9,157.8
9/8/2025,4:50:00,2906,26.65,0,20.74,23.6,0.421,23.9,157.2
9/8/2025,5:00:00,2907,26.66,0.003,20.65,23.52,0.381,23.9,156.5
9/8/2025,5:10:00,2908,26.68,0.288,20.7,23.59,0.461,23.81,156.4
9/8/2025,5:20:00,2909,26.68,1.422,20.69,23.51,0.461,23.8,156.6
9/8/2025,5:30:00,2910,26.69,4.133,20.72,23.62,0.421,23.8,155.7
9/8/2025,5:40:00,2911,26.71,7.363,20.75,23.64,0.461,23.8,155.6
9/8/2025,5:50:00,2912,26.72,12.35,20.94,23.93,0.435,23.76,165.4
9/8/2025,6:00:00,2913,26.73,15.06,21.22,24.35,0.47,23.84,163.1
9/8/2025,6:10:00,2914,26.8,17.1,21.25,24.37,0.444,24.07,159.6
9/8/2025,6:20:00,2915,26.89,25.23,21.25,24.38,0.444,24.23,157.9
9/8/2025,6:30:00,2916,27,42.26,21.32,24.51,0.443,24.31,157.5
9/8/2025,6:40:00,2917,27.13,49.11,21.46,24.75,0.443,24.4,156.7
9/8/2025,6:50:00,2918,27.28,60.91,21.58,24.93,0.443,24.48,156.4
9/8/2025,7:00:00,2919,27.44,54.98,21.74,25.16,0.443,24.56,156
9/8/2025,7:10:00,2920,27.6,47.71,21.86,25.3,0.403,24.6,155.6
9/8/2025,7:20:00,2921,27.8,95.5,22.36,26.15,0.423,24.69,154.9
9/8/2025,7:30:00,2922,28.18,157.9,23.07,27.32,0.363,24.9,154.3
9/8/2025,7:40:00,2923,28.84,205.7,23.58,28.07,0.463,25.34,153.7
9/8/2025,7:50:00,2924,29.74,240.7,24.1,28.77,0.443,26.27,151.5
9/8/2025,8:00:00,2925,30.73,266,24.36,29.27,0.442,27.07,150.4
9/8/2025,8:10:00,2926,31.7,298.3,24.56,29.66,0.482,27.34,150.5
9/8/2025,8:20:00,2927,32.65,268.6,24.58,29.79,0.382,27.61,150.9
9/8/2025,8:30:00,2928,33.35,289.1,24.48,29.73,0.441,27.77,151
9/8/2025,8:40:00,2929,33.95,428,24.98,30.73,0.423,28.04,172.8
9/8/2025,8:50:00,2930,34.62,174.9,24.59,30.21,0.315,26.67,221.5
9/8/2025,9:00:00,2931,34.55,169.8,23.52,28.87,0.332,27.91,224.5
9/8/2025,9:10:00,2932,34.6,235.2,24.63,30.38,0.437,28.31,292.9
9/8/2025,9:20:00,2933,34.51,277.7,24.07,29.56,0.428,29.23,284.7
9/8/2025,9:30:00,2934,34.78,504.9,25.27,31.9,0.326,29.71,273.2
9/8/2025,9:40:00,2935,35.58,545.8,25.63,32.56,0.363,31.24,268.8
9/8/2025,9:50:00,2936,36.16,289.6,24.82,30.81,0.344,31.16,268
9/8/2025,10:00:00,2937,36.18,313.7,25.12,31.49,0.363,31.45,269
9/8/2025,10:10:00,2938,36.32,265.8,25.21,31.43,0.266,30.49,268.9
9/8/2025,10:20:00,2939,36.24,373.1,25.15,31.65,0.267,30.5,269
9/8/2025,10:30:00,2940,36.55,486.6,25.93,32.8,0.305,32.03,266.5
9/8/2025,10:40:00,2941,37.03,459.6,25.82,32.86,0.362,32.63,264.7
9/8/2025,10:50:00,2942,37.32,529.7,25.87,32.98,0.265,31.84,264.3
9/8/2025,11:00:00,2943,37.49,383.5,25.22,32.18,0.382,32.81,262.3
9/8/2025,11:10:00,2944,37.5,486.1,25.64,33.09,0.362,32.85,263
9/8/2025,11:20:00,2945,37.74,637.1,26.09,33.22,0.284,33.52,263.6
9/8/2025,11:30:00,2946,38.03,657.8,26.09,33.54,0.343,31.36,263.7
9/8/2025,11:40:00,2947,38.31,670.1,25.83,32.95,0.362,30.74,264.3
9/8/2025,11:50:00,2948,38.45,680.7,26.06,32.8,0.323,33.18,264.7
9/8/2025,12:00:00,2949,38.48,571.6,25.76,32.52,0.399,33.82,265.6
9/8/2025,12:10:00,2950,38.43,669.6,26.09,32.84,0.453,33.8,263.8
9/8/2025,12:20:00,2951,38.37,520.8,25.72,32.17,0.409,33.16,229
9/8/2025,12:30:00,2952,38.2,665.6,25.65,32.02,0.384,33.46,223.3
9/8/2025,12:40:00,2953,38,739.2,25.47,31.87,0.325,32.67,222.6
9/8/2025,12:50:00,2954,37.87,717.2,25.65,32.33,0.305,33.84,222.6
9/8/2025,13:00:00,2955,37.98,755.8,25.85,32.44,0.305,32.91,222.5
9/8/2025,13:10:00,2956,38.02,744.2,25.64,32.15,0.383,32.88,222
9/8/2025,13:20:00,2957,37.85,755.1,25.35,31.9,0.344,34.04,222.3
9/8/2025,13:30:00,2958,37.52,715.7,25.39,32.01,0.402,34.12,222.4
9/8/2025,13:40:00,2959,37.02,696.8,25.05,31.56,0.402,31.79,222.3
9/8/2025,13:50:00,2960,36.54,629.2,25.11,31.46,0.383,32.31,223.1
9/8/2025,14:00:00,2961,36.16,543.3,25.14,31.32,0.363,33.28,224.2
9/8/2025,14:10:00,2962,35.74,453.4,24.94,31.03,0.382,34.04,225.1
9/8/2025,14:20:00,2963,35.43,641.8,25.14,31.27,0.344,32.66,225.9
9/8/2025,14:30:00,2964,35.26,346.1,25.18,31.08,0.343,32.52,226.4
9/8/2025,14:40:00,2965,34.92,253.5,24.96,30.71,0.363,32.15,227.6
9/8/2025,14:50:00,2966,34.59,119.2,24.89,30.62,0.383,32.89,228.5
9/8/2025,15:00:00,2967,34.26,131.3,24.59,30.24,0.325,31.99,229.3
9/8/2025,15:10:00,2968,33.95,142.6,24.69,30.08,0.3,31.16,229.2
9/8/2025,15:20:00,2969,33.69,114.6,24.65,30.04,0.414,31.96,207.1
9/8/2025,15:30:00,2970,33.48,97.8,24.65,29.78,0.409,31.85,202.8
9/8/2025,15:40:00,2971,33.27,131.2,24.72,29.7,0.369,31.15,202.4
9/8/2025,15:50:00,2972,33.05,147.3,25.11,30.46,0.428,31.01,202.2
9/8/2025,16:00:00,2973,33,99.8,24.97,29.9,0.33,31.03,201.7
9/8/2025,16:10:00,2974,32.89,112.2,24.9,29.71,0.369,31,201.7
9/8/2025,16:20:00,2975,32.69,49.67,24.55,29.32,0.389,31.26,201.6
